	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
300	bc2173_lorbin	bin_48	bacteria_odb10	15.3	15.3	0.0	2.4	82.3	124	101016	101016	0.000%	14	17.8	3.05	Neural Network (Specific Model)	11	0.873	101016	282.81081081081084	1037643	0.55	1073	None	1038	1013	14	class	0.98	0.95	0.16	0.03	0.06	0.9	0.86	True	14	14	14	14	14	7	1037643	1037643	1037643	1037643	1037643	774712	14	157979	1037643	55.09	101016	33544	99528.8	4	11	0.0
301	bc2173_lorbin	bin_49	bacteria_odb10	4.8	4.8	0.0	3.2	92.0	124	97139	97139	0.000%	15	13.5	1.01	Neural Network (Specific Model)	11	0.866	97139	268.57478260869567	1064498	0.54	1150	None	1099	1052	15	genus	0.8	0.76	0.08	0.04	0.08	0.88	0.67	True	15	15	15	15	13	9	1064498	1064498	1064498	1064498	1020773	888698	15	211561	1064498	54.07	97139	34476	111742.3	4	11	0.0
302	bc2173_lorbin	bin_5	bacteria_odb10	99.2	99.2	0.0	0.0	0.8	124	5008053	5008053	0.000%	1	100.0	0.09	Neural Network (Specific Model)	11	0.888	5008053	326.6101694915254	5008053	0.64	4543	None	4543	4513	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	1	1	1	1	1	1	5008053	5008053	5008053	5008053	5008053	5008053	1	5008053	5008053	63.54	5008053	5008053	5008053.0	1	1	0.0
303	bc2173_lorbin	bin_50	bacteria_odb10	1.6	1.6	0.0	0.0	98.4	124	58525	58525	0.000%	12	6.66	0.0	Neural Network (Specific Model)	11	0.821	58525	273.1714285714286	557814	0.74	560	None	549	535	12	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.94	True	12	12	12	12	10	4	557814	557814	557814	557814	513493	285714	12	85948	557814	74.06	58525	33517	54989.5	4	10	0.0
304	bc2173_lorbin	bin_51	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	60932	60932	0.000%	4	4.41	0.0	Neural Network (Specific Model)	11	0.826	60932	271.18959107806694	264146	0.75	269	None	268	255	4	kingdom	1.0	0.95	0.0	0.0	0.0	0.95	0.91	True	4	4	4	4	4	3	264146	264146	264146	264146	264146	229577	4	114470	264146	74.52	60932	34569	79297.2	2	4	0.0
305	bc2173_lorbin	bin_52	bacteria_odb10	1.6	1.6	0.0	1.6	96.8	124	81936	81936	0.000%	30	19.44	4.08	Neural Network (Specific Model)	11	0.85	81936	324.8887717448603	2168870	0.74	1897	None	1879	1826	30	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.93	True	30	30	30	30	29	15	2168870	2168870	2168870	2168870	2145555	1661323	30	459184	2168870	74.44	81936	33058	162390.7	6	23	0.0
306	bc2173_lorbin	bin_53	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	83585	83585	0.000%	1	2.97	0.0	Neural Network (Specific Model)	11	0.846	83585	271.81609195402297	83585	0.49	87	None	87	80	1	kingdom	1.0	0.92	0.0	0.0	0.0	0.76	0.7	True	1	1	1	1	1	1	83585	83585	83585	83585	83585	83585	1	83585	83585	49.41	83585	83585	83585.0	1	1	0.0
307	bc2173_lorbin	bin_54	bacteria_odb10	2.4	2.4	0.0	0.0	97.6	124	60400	60400	0.000%	7	5.79	0.03	Neural Network (Specific Model)	11	0.859	60400	239.77826086956523	382980	0.58	460	None	453	420	7	genus	0.69	0.64	0.2	0.39	1.44	0.76	0.49	True	7	7	7	7	7	4	382980	382980	382980	382980	382980	270871	7	81834	382980	58.45	60400	35479	60283.6	3	6	0.0
308	bc2173_lorbin	bin_55	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	73969	73969	0.000%	7	9.56	0.01	Neural Network (Specific Model)	11	0.877	73969	299.0746887966805	491271	0.6	482	None	477	460	7	order	0.91	0.87	0.21	0.06	0.12	0.78	0.68	True	7	7	7	7	7	3	491271	491271	491271	491271	491271	363297	7	219394	491271	59.88	73969	31666	127478.1	2	6	0.0
309	bc2173_lorbin	bin_6	bacteria_odb10	99.2	99.2	0.0	0.0	0.8	124	5103136	5103136	0.000%	1	99.97	0.08	Neural Network (Specific Model)	11	0.888	5103136	329.2036996735582	5103136	0.63	4595	None	4609	4579	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	1	1	1	1	1	1	5103136	5103136	5103136	5103136	5103136	5103136	1	5103136	5103136	63.38	5103136	5103136	5103136.0	1	1	0.0
310	bc2173_lorbin	bin_60	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	80449	80449	0.000%	1	3.98	0.0	Neural Network (Specific Model)	11	0.797	80449	215.73	80449	0.55	100	None	100	95	1	kingdom	1.0	0.95	0.0	0.0	0.0	0.9	0.85	True	1	1	1	1	1	1	80449	80449	80449	80449	80449	80449	1	80449	80449	55.34	80449	80449	80449.0	1	1	0.0
311	bc2173_lorbin	bin_7	bacteria_odb10	87.9	87.1	0.8	3.2	8.9	124	823470	823470	0.000%	8	86.86	0.43	Neural Network (Specific Model)	11	0.895	823470	300.1393485005171	3880907	0.6	3868	None	3879	3716	8	family	0.93	0.89	0.13	0.05	0.1	0.8	0.72	True	8	8	8	8	8	8	3880907	3880907	3880907	3880907	3880907	3880907	8	1120073	3880907	59.9	823470	224422	688216.8	2	6	0.0
312	bc2173_lorbin	bin_8	bacteria_odb10	82.3	81.5	0.8	9.7	8.0	124	221094	221094	0.000%	26	79.34	0.29	Neural Network (Specific Model)	11	0.874	221094	299.722602739726	3893443	0.63	3796	None	3754	3609	26	family	0.91	0.88	0.09	0.09	0.2	0.81	0.71	True	26	26	26	26	25	21	3893443	3893443	3893443	3893443	3870941	3693655	26	411411	3893443	62.58	221094	61502	223102.4	7	18	0.0
313	bc2173_lorbin	bin_9	bacteria_odb10	67.7	67.7	0.0	13.7	18.6	124	64520	64520	0.000%	49	69.66	0.96	Neural Network (Specific Model)	11	0.851	64520	293.00693481276005	2965385	0.7	2884	None	2861	2753	49	kingdom	1.0	0.96	0.0	0.0	0.0	0.96	0.92	True	49	49	49	49	46	21	2965385	2965385	2965385	2965385	2903445	1956799	49	282787	2965385	69.52	64520	33311	97939.0	13	38	0.0
314	bc2174_SemiBin2	SemiBin_0	bacteria_odb10	100.0	96.8	3.2	0.0	0.0	124	8282683	8282683	0.000%	1	100.0	3.78	Neural Network (Specific Model)	11	0.892	8282683	368.3067842199641	8282683	0.58	6692	None	6868	6580	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.75	0.72	True	1	1	1	1	1	1	8282683	8282683	8282683	8282683	8282683	8282683	1	8282683	8282683	58.14	8282683	8282683	8282683.0	1	1	0.0
315	bc2174_SemiBin2	SemiBin_1	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	6266668	6266668	0.000%	1	99.91	0.0	Neural Network (Specific Model)	11	0.868	6266668	333.0698954320308	6266668	0.73	5451	None	5472	5430	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	1	1	1	1	1	1	6266668	6266668	6266668	6266668	6266668	6266668	1	6266668	6266668	73.35	6266668	6266668	6266668.0	1	1	0.0
316	bc2174_SemiBin2	SemiBin_11	bacteria_odb10	4.0	4.0	0.0	0.8	95.2	124	57349	57349	0.000%	7	6.55	0.01	Neural Network (Specific Model)	11	0.828	57349	274.4222797927461	382450	0.58	386	None	397	382	7	family	0.97	0.93	0.06	0.03	0.06	0.96	0.89	True	7	7	7	7	6	3	382450	382450	382450	382450	358315	225540	7	98403	382450	57.63	57349	42396	63559.8	3	6	0.0
317	bc2174_SemiBin2	SemiBin_14	bacteria_odb10	3.2	3.2	0.0	0.0	96.8	124	36927	36927	0.000%	10	4.81	0.03	Neural Network (Specific Model)	11	0.871	36927	268.4171270718232	333992	0.64	362	None	368	362	10	kingdom	1.0	0.98	0.0	0.0	0.0	0.94	0.92	True	10	10	10	10	7	1	333992	333992	333992	333992	268547	53634	10	53634	333992	63.62	36927	21470	36310.3	4	9	0.0
318	bc2174_SemiBin2	SemiBin_17	bacteria_odb10	98.4	73.4	25.0	0.8	0.8	124	4264622	4264622	0.000%	15	100.0	45.12	Neural Network (Specific Model)	11	0.902	4264622	337.78130772072404	6073392	0.72	5414	None	5470	5311	15	family	0.88	0.86	0.02	0.04	0.07	0.84	0.72	True	15	15	15	15	11	8	6073392	6073392	6073392	6073392	5998433	5874824	15	4264622	6073392	72.41	4264622	325780	3085063.1	1	4	0.0
319	bc2174_SemiBin2	SemiBin_19	bacteria_odb10	8.9	8.9	0.0	1.6	89.5	124	228233	228233	0.000%	1	6.18	0.0	Neural Network (Specific Model)	11	0.885	228233	293.6434782608696	228233	0.71	230	None	229	213	1	kingdom	1.0	0.93	0.0	0.0	0.0	0.83	0.77	True	1	1	1	1	1	1	228233	228233	228233	228233	228233	228233	1	228233	228233	70.96	228233	228233	228233.0	1	1	0.0
320	bc2174_SemiBin2	SemiBin_2	bacteria_odb10	100.0	88.7	11.3	0.0	0.0	124	7172008	7172008	0.000%	2	100.0	4.1	Neural Network (Specific Model)	11	0.87	7172008	337.37332305319967	7530549	0.73	6485	None	6516	6450	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	2	2	2	2	2	2	7530549	7530549	7530549	7530549	7530549	7530549	2	7172008	7530549	73.27	7172008	7172008	6847608.4	1	1	0.0
321	bc2174_SemiBin2	SemiBin_20	bacteria_odb10	8.8	4.0	4.8	2.4	88.8	124	221416	221416	0.000%	6	13.84	7.78	Neural Network (Specific Model)	11	0.876	221416	331.8087167070218	936315	0.72	826	None	837	819	6	family	0.92	0.9	0.14	0.02	0.05	0.85	0.76	True	6	6	6	6	5	4	936315	936315	936315	936315	918288	880035	6	318729	936315	72.43	221416	134301	227172.6	2	4	0.0
322	bc2174_SemiBin2	SemiBin_21	bacteria_odb10	7.3	7.3	0.0	0.8	91.9	124	36330	36330	0.000%	12	6.72	0.0	Neural Network (Specific Model)	11	0.864	36330	257.1619585687382	471731	0.54	531	None	510	495	12	genus	0.89	0.86	0.37	0.09	0.2	0.9	0.78	True	12	12	12	12	12	2	471731	471731	471731	471731	471731	152882	12	82861	471731	54.21	36330	26530	47183.2	5	11	0.0
323	bc2174_SemiBin2	SemiBin_23	bacteria_odb10	45.1	42.7	2.4	2.4	52.5	124	281034	281034	0.000%	14	35.31	5.67	Neural Network (Specific Model)	11	0.89	281034	326.1422048271363	1681303	0.72	1533	None	1549	1524	14	family	0.89	0.87	0.1	0.04	0.08	0.84	0.73	True	14	14	14	14	13	7	1681303	1681303	1681303	1681303	1667575	1453862	14	584591	1681303	72.49	281034	45047	309072.8	2	9	0.0
324	bc2174_SemiBin2	SemiBin_24	bacteria_odb10	0.8	0.8	0.0	3.2	96.0	124	39794	39794	0.000%	7	6.77	0.0	Neural Network (Specific Model)	11	0.863	39794	256.4208754208754	263648	0.68	297	None	294	288	7	kingdom	1.0	0.98	0.0	0.0	0.0	0.9	0.88	True	7	7	7	7	6	2	263648	263648	263648	263648	241772	107461	7	54958	263648	67.53	39794	26242	41343.2	3	6	0.0
325	bc2174_SemiBin2	SemiBin_26	bacteria_odb10	3.2	3.2	0.0	2.4	94.4	124	59209	59209	0.000%	4	6.03	0.0	Neural Network (Specific Model)	11	0.866	59209	260.9305019305019	232841	0.58	259	None	263	258	4	kingdom	1.0	0.98	0.0	0.0	0.0	0.98	0.96	True	4	4	4	4	4	2	232841	232841	232841	232841	232841	158553	4	99344	232841	58.07	59209	35038	69331.3	2	4	0.0
326	bc2174_SemiBin2	SemiBin_28	bacteria_odb10	9.7	9.7	0.0	0.8	89.5	124	71269	71269	0.000%	10	11.72	0.0	Neural Network (Specific Model)	11	0.861	71269	294.7728085867621	571855	0.57	559	None	564	550	10	genus	0.91	0.89	0.09	0.03	0.05	0.97	0.86	True	10	10	10	10	9	5	571855	571855	571855	571855	553835	390542	10	95753	571855	57.09	71269	40913	68125.8	4	8	0.0
327	bc2174_SemiBin2	SemiBin_3	bacteria_odb10	98.4	88.7	9.7	1.6	0.0	124	4023250	4023250	0.000%	6	100.0	10.24	Gradient Boost (General Model)	11	0.886	4023250	343.3808785529716	4492357	0.68	3870	None	3888	3760	6	kingdom	1.0	0.97	0.0	0.0	0.0	0.75	0.73	True	6	6	6	6	6	4	4492357	4492357	4492357	4492357	4492357	4399474	6	4023250	4492357	68.2	4023250	179244	3615590.4	1	2	0.0
328	bc2174_SemiBin2	SemiBin_32	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	242294	242294	0.000%	3	9.94	0.03	Neural Network (Specific Model)	11	0.86	242294	296.40222222222224	463879	0.67	450	None	445	428	3	genus	0.72	0.69	0.06	0.07	0.15	0.77	0.53	True	3	3	3	3	3	2	463879	463879	463879	463879	463879	427780	3	242294	463879	67.49	242294	185486	203532.8	1	2	0.0
329	bc2174_SemiBin2	SemiBin_33	bacteria_odb10	9.7	9.7	0.0	0.0	90.3	124	138994	138994	0.000%	5	20.81	0.0	Neural Network (Specific Model)	11	0.887	138994	321.4470989761092	952724	0.73	879	None	883	824	5	kingdom	1.0	0.93	0.0	0.0	0.0	0.82	0.76	True	5	5	5	5	5	5	952724	952724	952724	952724	952724	952724	5	428870	952724	72.61	138994	111032	265625.5	2	5	0.0
330	bc2174_SemiBin2	SemiBin_4	bacteria_odb10	7.3	7.3	0.0	1.6	91.1	124	58085	58085	0.000%	12	10.25	0.13	Neural Network (Specific Model)	11	0.874	58085	237.0	591299	0.55	733	None	689	663	12	class	0.99	0.96	0.41	0.02	0.05	0.88	0.84	True	12	12	12	12	11	6	591299	591299	591299	591299	569482	394244	12	92658	591299	54.96	58085	31963	57027.7	5	10	0.0
331	bc2174_SemiBin2	SemiBin_9	bacteria_odb10	14.5	14.5	0.0	7.3	78.2	124	50488	50488	0.000%	6	7.74	0.01	Neural Network (Specific Model)	11	0.849	50488	242.94117647058823	290414	0.58	340	None	342	342	6	family	1.0	1.0	0.06	0.04	0.08	0.98	0.97	True	6	6	6	6	6	3	290414	290414	290414	290414	290414	172854	6	62003	290414	57.67	50488	29211	50938.2	3	6	0.0
332	bc2174_lorbin	bin_0	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	8234855	8234855	0.000%	1	100.0	0.02	Neural Network (Specific Model)	11	0.887	8234855	351.74138179720177	8234855	0.73	6933	None	6941	6902	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.94	True	1	1	1	1	1	1	8234855	8234855	8234855	8234855	8234855	8234855	1	8234855	8234855	72.57	8234855	8234855	8234855.0	1	1	0.0
333	bc2174_lorbin	bin_1	bacteria_odb10	98.4	96.8	1.6	1.6	0.0	124	5211760	5211760	0.000%	2	99.99	0.24	Neural Network (Specific Model)	11	0.892	5211760	357.68728652751423	6329061	0.41	5270	None	5262	5048	2	class	0.97	0.93	0.01	0.05	0.1	0.83	0.77	True	2	2	2	2	2	2	6329061	6329061	6329061	6329061	6329061	6329061	2	5211760	6329061	40.65	5211760	1117301	4488944.5	1	2	0.0
334	bc2174_lorbin	bin_10	bacteria_odb10	16.9	16.9	0.0	0.0	83.1	124	811123	811123	0.000%	1	12.24	0.0	Neural Network (Specific Model)	11	0.863	811123	308.98150594451783	811123	0.74	757	None	760	749	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	811123	811123	811123	811123	811123	811123	1	811123	811123	73.64	811123	811123	811123.0	1	1	0.0
335	bc2174_lorbin	bin_11	bacteria_odb10	13.7	13.7	0.0	1.6	84.7	124	1293502	1293502	0.000%	1	18.82	0.16	Neural Network (Specific Model)	11	0.87	1293502	332.8909574468085	1293502	0.74	1128	None	1136	1128	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	1293502	1293502	1293502	1293502	1293502	1293502	1	1293502	1293502	73.56	1293502	1293502	1293502.0	1	1	0.0
336	bc2174_lorbin	bin_12	bacteria_odb10	15.3	15.3	0.0	1.6	83.1	124	982722	982722	0.000%	1	12.57	0.0	Neural Network (Specific Model)	11	0.865	982722	346.4053724053724	982722	0.73	819	None	822	812	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	1	1	1	1	1	1	982722	982722	982722	982722	982722	982722	1	982722	982722	73.36	982722	982722	982722.0	1	1	0.0
337	bc2174_lorbin	bin_13	bacteria_odb10	15.3	15.3	0.0	0.8	83.9	124	1458621	1458621	0.000%	1	19.19	0.07	Neural Network (Specific Model)	11	0.846	1458621	315.0596330275229	1458621	0.73	1308	None	1305	1280	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.95	0.93	True	1	1	1	1	1	1	1458621	1458621	1458621	1458621	1458621	1458621	1	1458621	1458621	73.21	1458621	1458621	1458621.0	1	1	0.0
338	bc2174_lorbin	bin_14	bacteria_odb10	4.8	4.8	0.0	0.8	94.4	124	117323	117323	0.000%	3	7.64	0.0	Neural Network (Specific Model)	11	0.844	117323	300.53105590062114	342911	0.72	322	None	325	309	3	family	0.87	0.83	0.04	0.09	0.2	0.85	0.7	True	3	3	3	3	3	3	342911	342911	342911	342911	342911	342911	3	163872	342911	72.1	117323	61716	129560.1	2	3	0.0
339	bc2174_lorbin	bin_15	bacteria_odb10	5.6	5.6	0.0	2.4	92.0	124	56916	56916	0.000%	3	4.59	0.04	Neural Network (Specific Model)	11	0.819	56916	254.01818181818183	102025	0.73	110	None	102	99	3	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.92	True	3	3	3	3	1	1	102025	102025	102025	102025	56916	56916	3	56916	102025	73.34	56916	21610	41741.0	1	3	0.0
340	bc2174_lorbin	bin_16	bacteria_odb10	4.8	4.8	0.0	0.0	95.2	124	983973	983973	0.000%	3	19.55	5.62	Neural Network (Specific Model)	11	0.885	983973	343.03843605036445	1751923	0.74	1509	None	1523	1517	3	kingdom	1.0	1.0	0.0	0.0	0.0	0.98	0.97	True	3	3	3	3	3	3	1751923	1751923	1751923	1751923	1751923	1751923	3	983973	1751923	73.92	983973	209702	755637.4	1	3	0.0
341	bc2174_lorbin	bin_17	bacteria_odb10	8.1	8.1	0.0	1.6	90.3	124	923556	923556	0.000%	1	13.07	0.0	Neural Network (Specific Model)	11	0.844	923556	326.91582914572865	923556	0.73	796	None	801	792	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	923556	923556	923556	923556	923556	923556	1	923556	923556	73.19	923556	923556	923556.0	1	1	0.0
342	bc2174_lorbin	bin_18	bacteria_odb10	2.4	2.4	0.0	1.6	96.0	124	153703	153703	0.000%	3	11.54	0.0	Neural Network (Specific Model)	11	0.899	153703	298.44117647058823	303701	0.73	306	None	303	286	3	order	0.96	0.91	0.04	0.02	0.04	0.86	0.78	True	3	3	3	3	3	2	303701	303701	303701	303701	303701	269755	3	153703	303701	72.6	153703	33946	125929.8	1	3	0.0
343	bc2174_lorbin	bin_19	bacteria_odb10	12.9	10.5	2.4	1.6	85.5	124	84534	84534	0.000%	11	17.67	7.86	Neural Network (Specific Model)	11	0.877	84534	295.78153846153845	655736	0.73	650	None	656	610	11	kingdom	1.0	0.93	0.0	0.0	0.0	0.87	0.81	True	11	11	11	11	10	5	655736	655736	655736	655736	637430	470183	11	116052	655736	72.55	84534	33946	78244.0	4	9	0.0
344	bc2174_lorbin	bin_2	bacteria_odb10	100.0	96.8	3.2	0.0	0.0	124	8282683	8282683	0.000%	1	100.0	3.78	Neural Network (Specific Model)	11	0.892	8282683	368.3067842199641	8282683	0.58	6692	None	6868	6580	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.75	0.72	True	1	1	1	1	1	1	8282683	8282683	8282683	8282683	8282683	8282683	1	8282683	8282683	58.14	8282683	8282683	8282683.0	1	1	0.0
345	bc2174_lorbin	bin_20	bacteria_odb10	13.7	13.7	0.0	2.4	83.9	124	67045	67045	0.000%	40	39.88	2.65	Neural Network (Specific Model)	11	0.87	67045	311.13020277481326	2006030	0.73	1874	None	1896	1828	40	family	0.9	0.87	0.08	0.02	0.05	0.84	0.73	True	40	40	40	40	34	15	2006030	2006030	2006030	2006030	1899270	1233805	40	173178	2006030	72.78	67045	29038	71192.6	11	31	0.0
346	bc2174_lorbin	bin_23	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	432718	432718	0.000%	1	6.05	0.06	Neural Network (Specific Model)	11	0.928	432718	494.58671586715866	432718	0.75	271	None	272	269	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	432718	432718	432718	432718	432718	432718	1	432718	432718	74.59	432718	432718	432718.0	1	1	0.0
347	bc2174_lorbin	bin_24	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	462524	462524	0.000%	1	7.11	0.01	Neural Network (Specific Model)	11	0.881	462524	351.4702842377261	462524	0.74	387	None	390	387	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	1	1	1	1	1	1	462524	462524	462524	462524	462524	462524	1	462524	462524	74.02	462524	462524	462524.0	1	1	0.0
348	bc2174_lorbin	bin_25	bacteria_odb10	100.0	0.0	100.0	0.0	0.0	124	6872833	6872833	0.000%	4	88.96	102.12	Neural Network (Specific Model)	11	0.872	6872833	337.4831660393141	22185724	0.73	19128	None	19216	19064	4	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	4	4	4	4	4	4	22185724	22185724	22185724	22185724	22185724	22185724	4	7172008	22185724	73.34	6872833	5945692	6258242.9	2	3	0.0
349	bc2174_lorbin	bin_26	bacteria_odb10	100.0	0.0	100.0	0.0	0.0	124	6872833	6872833	0.000%	3	91.34	102.15	Neural Network (Specific Model)	11	0.872	6872833	338.75323162920694	19990533	0.73	17174	None	17241	17111	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.96	True	3	3	3	3	3	3	19990533	19990533	19990533	19990533	19990533	19990533	3	7172008	19990533	73.36	6872833	5945692	6704412.8	2	3	0.0
350	bc2174_lorbin	bin_3	bacteria_odb10	98.4	98.4	0.0	1.6	0.0	124	4119553	4119553	0.000%	1	99.96	0.96	Neural Network (Specific Model)	11	0.899	4119553	342.64321329639887	4119553	0.65	3610	None	3617	3564	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	1	1	1	1	1	1	4119553	4119553	4119553	4119553	4119553	4119553	1	4119553	4119553	64.58	4119553	4119553	4119553.0	1	1	0.0
351	bc2174_lorbin	bin_4	bacteria_odb10	97.6	97.6	0.0	2.4	0.0	124	4225833	4225833	0.000%	1	99.99	1.59	Neural Network (Specific Model)	11	0.899	4225833	339.1687617009896	4225833	0.65	3739	None	3739	3637	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.88	0.86	True	1	1	1	1	1	1	4225833	4225833	4225833	4225833	4225833	4225833	1	4225833	4225833	64.52	4225833	4225833	4225833.0	1	1	0.0
352	bc2174_lorbin	bin_5	bacteria_odb10	95.2	95.2	0.0	2.4	2.4	124	778175	778175	0.000%	10	99.99	0.11	Neural Network (Specific Model)	11	0.897	778175	330.25608493008804	4257872	0.72	3862	None	3910	3772	10	order	0.95	0.92	0.06	0.02	0.04	0.82	0.75	True	10	10	10	10	10	10	4257872	4257872	4257872	4257872	4257872	4257872	10	1544910	4257872	72.36	778175	176185	835828.8	2	8	0.0
353	bc2174_lorbin	bin_6	bacteria_odb10	89.6	82.3	7.3	3.2	7.2	124	300319	300319	0.000%	30	94.25	11.41	Gradient Boost (General Model)	11	0.876	300319	326.827628968254	4501258	0.68	4032	None	4040	3868	30	family	0.86	0.82	0.06	0.1	0.24	0.78	0.64	True	30	30	30	30	23	16	4501258	4501258	4501258	4501258	4378451	4122690	30	1120906	4501258	68.25	300319	75384	494649.8	4	15	0.0
354	bc2174_lorbin	bin_7	bacteria_odb10	98.4	58.1	40.3	0.8	0.8	124	4256840	4256840	0.000%	3	100.0	42.65	Neural Network (Specific Model)	11	0.899	4256840	336.9405057015369	6792941	0.73	6051	None	6097	5925	3	family	0.88	0.85	0.01	0.03	0.07	0.84	0.72	True	3	3	3	3	3	3	6792941	6792941	6792941	6792941	6792941	6792941	3	4256840	6792941	72.52	4256840	2382398	3506600.7	1	2	0.0
355	bc2174_lorbin	bin_9	bacteria_odb10	32.3	32.3	0.0	0.0	67.7	124	338024	338024	0.000%	1	8.06	0.01	Neural Network (Specific Model)	11	0.855	338024	295.15902140672785	338024	0.72	327	None	326	323	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	1	1	1	1	1	1	338024	338024	338024	338024	338024	338024	1	338024	338024	72.07	338024	338024	338024.0	1	1	0.0
