	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
300	bc2166_lorbin	bin_53	bacteria_odb10	3.2	3.2	0.0	0.0	96.8	124	77717	77717	0.000%	17	10.3	0.0	Neural Network (Specific Model)	11	0.848	77717	308.419621749409	919333	0.73	846	None	837	807	17	kingdom	1.0	0.96	0.0	0.0	0.0	0.89	0.86	True	17	17	17	17	12	5	919333	919333	919333	919333	815363	555158	17	207355	919333	73.48	77717	24004	96257.4	4	13	0.0
301	bc2166_lorbin	bin_58	bacteria_odb10	5.6	5.6	0.0	0.8	93.6	124	85170	85170	0.000%	1	3.58	0.0	Neural Network (Specific Model)	11	0.767	85170	254.9883720930233	85170	0.72	86	None	86	83	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.93	True	1	1	1	1	1	1	85170	85170	85170	85170	85170	85170	1	85170	85170	72.48	85170	85170	85170.0	1	1	0.0
302	bc2166_lorbin	bin_59	bacteria_odb10	9.7	9.7	0.0	0.0	90.3	124	147542	147542	0.000%	1	8.18	0.0	Neural Network (Specific Model)	11	0.909	147542	361.3870967741936	147542	0.73	124	None	125	122	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	147542	147542	147542	147542	147542	147542	1	147542	147542	72.73	147542	147542	147542.0	1	1	0.0
303	bc2166_lorbin	bin_6	bacteria_odb10	93.6	83.1	10.5	4.0	2.4	124	1305423	1305423	0.000%	5	95.31	15.58	Neural Network (Specific Model)	11	0.895	1305423	335.4853044909476	4770627	0.64	4253	None	4245	4172	5	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	5	5	5	5	5	5	4770627	4770627	4770627	4770627	4770627	4770627	5	1624249	4770627	64.49	1305423	523365	1304564.2	2	4	0.0
304	bc2166_lorbin	bin_60	bacteria_odb10	9.7	9.7	0.0	0.0	90.3	124	35325	35325	0.000%	10	7.74	0.0	Neural Network (Specific Model)	11	0.888	35325	308.88023952095807	347500	0.65	334	None	335	329	10	family	0.91	0.89	0.24	0.03	0.07	0.91	0.81	True	10	10	10	10	7	2	347500	347500	347500	347500	293685	128837	10	74698	347500	65.08	35325	21646	43421.9	4	8	0.0
305	bc2166_lorbin	bin_61	bacteria_odb10	3.2	3.2	0.0	0.8	96.0	124	416402	416402	0.000%	2	17.14	0.01	Neural Network (Specific Model)	11	0.88	416402	326.05066666666664	831500	0.65	750	None	747	728	2	kingdom	1.0	0.97	0.0	0.0	0.0	0.88	0.86	True	2	2	2	2	2	2	831500	831500	831500	831500	831500	831500	2	416402	831500	64.99	416402	415098	415751.0	1	2	0.0
306	bc2166_lorbin	bin_62	bacteria_odb10	12.1	7.3	4.8	4.0	83.9	124	291025	291025	0.000%	24	44.73	9.81	Neural Network (Specific Model)	11	0.877	291025	316.60717372515126	2501443	0.64	2314	None	2314	2202	24	family	0.94	0.89	0.04	0.05	0.1	0.89	0.8	True	24	24	24	24	19	11	2501443	2501443	2501443	2501443	2395556	2145718	24	1013316	2501443	63.97	291025	37658	484199.6	2	14	0.0
307	bc2166_lorbin	bin_66	bacteria_odb10	4.8	4.8	0.0	0.8	94.4	124	83680	83680	0.000%	14	6.42	0.0	Neural Network (Specific Model)	11	0.818	83680	316.81430745814305	760212	0.73	657	None	626	605	14	kingdom	1.0	0.97	0.0	0.0	0.0	0.91	0.88	True	14	14	14	14	13	3	760212	760212	760212	760212	749505	382360	14	199357	760212	73.01	83680	35247	92698.2	3	11	0.0
308	bc2166_lorbin	bin_7	bacteria_odb10	76.6	76.6	0.0	16.1	7.3	124	206007	206007	0.000%	27	87.44	1.94	Neural Network (Specific Model)	11	0.871	206007	273.7632141765964	3077047	0.63	3273	None	3242	3103	27	family	0.92	0.88	0.11	0.08	0.18	0.8	0.7	True	27	27	27	27	26	18	3077047	3077047	3077047	3077047	3054626	2768754	27	323377	3077047	62.55	206007	42723	188687.1	6	19	0.0
309	bc2166_lorbin	bin_70	bacteria_odb10	7.3	7.3	0.0	1.6	91.1	124	25549	25549	0.000%	27	15.6	3.27	Neural Network (Specific Model)	11	0.913	25549	319.6387362637363	762408	0.73	728	None	735	721	27	family	0.87	0.86	0.25	0.03	0.07	0.84	0.72	True	27	27	27	27	11	4	762408	762408	762408	762408	431900	228591	27	62877	762408	73.48	25549	18141	34288.8	9	23	0.0
310	bc2166_lorbin	bin_73	bacteria_odb10	4.0	4.0	0.0	0.0	96.0	124	158357	158357	0.000%	1	4.08	0.1	Neural Network (Specific Model)	11	0.867	158357	303.3774834437086	158357	0.73	151	None	153	150	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.82	0.8	True	1	1	1	1	1	1	158357	158357	158357	158357	158357	158357	1	158357	158357	72.59	158357	158357	158357.0	1	1	0.0
311	bc2166_lorbin	bin_74	bacteria_odb10	7.3	7.3	0.0	0.8	91.9	124	27137	27137	0.000%	7	6.84	0.0	Neural Network (Specific Model)	11	0.9	27137	319.5574712643678	185159	0.72	174	None	174	170	7	family	0.96	0.94	0.11	0.02	0.05	0.85	0.8	True	7	7	7	7	3	0	185159	185159	185159	185159	99908	0	7	38611	185159	72.29	27137	19491	28187.6	3	7	0.0
312	bc2166_lorbin	bin_76	bacteria_odb10	12.1	8.9	3.2	1.6	86.3	124	34714	34714	0.000%	10	10.45	2.99	Neural Network (Specific Model)	11	0.907	34714	346.6005586592179	409940	0.72	358	None	360	353	10	family	0.95	0.94	0.27	0.04	0.09	0.86	0.81	True	10	10	10	10	9	1	409940	409940	409940	409940	385291	127872	10	127872	409940	72.39	34714	25116	62658.0	3	9	0.0
313	bc2166_lorbin	bin_8	bacteria_odb10	87.9	87.9	0.0	3.2	8.9	124	1213978	1213978	0.000%	6	72.95	0.22	Neural Network (Specific Model)	11	0.872	1213978	302.1015015015015	3456603	0.62	3330	None	3324	3264	6	kingdom	1.0	0.98	0.0	0.0	0.0	0.83	0.82	True	6	6	6	6	6	6	3456603	3456603	3456603	3456603	3456603	3456603	6	1295203	3456603	61.93	1213978	239637	986754.0	2	4	0.0
314	bc2166_lorbin	bin_81	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	124637	124637	0.000%	1	4.87	0.0	Neural Network (Specific Model)	11	0.937	124637	339.0782608695652	124637	0.73	115	None	118	116	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.8	0.79	True	1	1	1	1	1	1	124637	124637	124637	124637	124637	124637	1	124637	124637	72.69	124637	124637	124637.0	1	1	0.0
315	bc2166_lorbin	bin_88	bacteria_odb10	1.6	0.8	0.8	0.8	97.6	124	38898	38898	0.000%	10	10.02	0.66	Neural Network (Specific Model)	11	0.889	38898	298.6666666666667	398095	0.71	396	None	400	350	10	genus	0.81	0.71	0.29	0.06	0.12	0.84	0.59	True	10	10	10	10	7	2	398095	398095	398095	398095	335890	176715	10	110661	398095	71.3	38898	24884	58135.4	3	8	0.0
316	bc2166_lorbin	bin_89	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	111362	111362	0.000%	1	3.19	0.0	Neural Network (Specific Model)	11	0.863	111362	342.0744680851064	111362	0.73	94	None	99	93	1	kingdom	1.0	0.94	0.0	0.0	0.0	0.81	0.76	True	1	1	1	1	1	1	111362	111362	111362	111362	111362	111362	1	111362	111362	72.76	111362	111362	111362.0	1	1	0.0
317	bc2166_lorbin	bin_9	bacteria_odb10	83.1	82.3	0.8	6.5	10.4	124	132748	132748	0.000%	43	90.32	3.16	Neural Network (Specific Model)	11	0.818	132748	245.2572652757079	4813554	0.38	5368	None	5330	5156	43	kingdom	1.0	0.97	0.0	0.0	0.0	0.92	0.89	True	43	43	43	43	41	33	4813554	4813554	4813554	4813554	4767119	4483027	43	477384	4813554	38.31	132748	71498	170565.5	12	31	0.0
318	bc2166_lorbin	bin_90	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	368896	368896	0.000%	1	7.0	0.02	Neural Network (Specific Model)	11	0.873	368896	339.13564668769715	368896	0.73	317	None	323	315	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.8	0.78	True	1	1	1	1	1	1	368896	368896	368896	368896	368896	368896	1	368896	368896	73.0	368896	368896	368896.0	1	1	0.0
319	bc2166_lorbin	bin_91	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	457225	457225	0.000%	1	8.15	0.02	Neural Network (Specific Model)	11	0.888	457225	346.94117647058823	457225	0.73	391	None	395	390	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.79	0.78	True	1	1	1	1	1	1	457225	457225	457225	457225	457225	457225	1	457225	457225	72.65	457225	457225	457225.0	1	1	0.0
